response_id,sentiment_score,Ppron,Inhib,Space,Filler,Ipron,Time,Humans,SheHe,Percept,Verbs,Quant,Body,Relativ,Nonflu,AuxVb,Cause,Sexual,Relig,Bio,Tentat,Incl,Leisure,Prep,Health,I,Hear,They,Posemo,Affect,Excl,Discrep,Present,CogMech,Death,Work,We,Ingest,Motion,Negate,Achiev,Swear,Social,Friends,Family,Pronoun,Funct,Feel,Money,Insight,Assent,Sad,Past,See,Future,Adverbs,Numbers,Certain,Anger,Home,Conj,Anx,Negemo,You,Article
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3.9801493165072728,1.0,0.2,2.2,0.0,3.0,1.8,0.0,0.0,0.2,5.6,1.2,0.0,5.0,0.0,3.6,0.2,0.0,0.0,0.0,0.8,1.4,0.0,3.0,0.0,0.4,0.0,0.0,0.4,0.6,1.8,0.4,3.2,6.4,0.0,0.2,0.2,0.0,0.8,0.8,0.4,0.0,1.2,0.0,0.0,4.0,14.6,0.0,0.2,1.4,0.0,0.0,2.2,0.2,0.2,1.4,0.0,0.2,0.2,0.0,1.0,0.0,0.2,0.4,0.6
13,3.205004050357425,0.5555555555555556,0.1111111111111111,1.2222222222222223,0.0,1.7777777777777777,1.1111111111111112,0.0,0.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.0,2.888888888888889,0.0,2.2222222222222223,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.7777777777777778,0.0,1.6666666666666667,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.3333333333333333,1.1111111111111112,0.2222222222222222,1.8888888888888888,3.888888888888889,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,2.3333333333333335,8.555555555555555,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.0,0.0,1.3333333333333333,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333
14,1.6389297805123235,0.8571428571428571,0.14285714285714285,1.5714285714285714,0.0,2.2857142857142856,1.5714285714285714,0.0,0.0,0.42857142857142855,4.571428571428571,1.0,0.0,3.857142857142857,0.0,3.142857142857143,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,2.2857142857142856,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,1.4285714285714286,0.2857142857142857,2.7142857142857144,5.142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,0.0,3.142857142857143,11.714285714285714,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,1.7142857142857142,0.14285714285714285,0.14285714285714285,1.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-2.125273407404329,1.5,0.25,2.75,0.0,4.0,3.0,0.0,0.0,1.0,8.75,1.75,0.0,7.0,0.0,5.75,0.25,0.0,0.0,0.0,1.0,1.75,0.0,4.0,0.0,0.75,0.0,0.0,0.5,0.75,2.5,0.5,5.0,9.0,0.0,0.25,0.25,0.0,1.0,1.5,0.75,0.0,1.75,0.0,0.0,5.5,20.75,0.25,0.5,1.75,0.0,0.0,3.5,0.5,0.25,1.75,0.0,1.0,0.25,0.0,1.25,0.0,0.25,0.5,0.75
17,4.021406693544106,0.8571428571428571,0.14285714285714285,1.8571428571428572,0.0,2.4285714285714284,1.7142857142857142,0.0,0.0,0.5714285714285714,5.0,1.1428571428571428,0.0,4.285714285714286,0.0,3.2857142857142856,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,1.1428571428571428,0.0,2.4285714285714284,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,1.4285714285714286,0.2857142857142857,2.857142857142857,5.285714285714286,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.0,1.0,0.0,0.0,3.2857142857142856,12.571428571428571,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,2.0,0.2857142857142857,0.14285714285714285,1.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714
18,-0.6355893974939346,0.3333333333333333,0.05555555555555555,0.8333333333333334,0.0,1.0,0.6666666666666666,0.0,0.0,0.2222222222222222,2.0,0.5,0.0,1.7777777777777777,0.0,1.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.2777777777777778,0.4444444444444444,0.0,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2222222222222222,0.7222222222222222,0.1111111111111111,1.1666666666666667,2.2777777777777777,0.0,0.2222222222222222,0.05555555555555555,0.0,0.2222222222222222,0.3888888888888889,0.2222222222222222,0.0,0.3888888888888889,0.0,0.0,1.3333333333333333,5.666666666666667,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.0,0.0,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.0,0.05555555555555555,0.1111111111111111,0.3333333333333333
19,0.9893240201067237,1.0,0.16666666666666666,2.5,0.0,3.1666666666666665,2.0,0.0,0.0,0.8333333333333334,6.166666666666667,1.6666666666666667,0.0,5.333333333333333,0.0,4.166666666666667,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,1.3333333333333333,0.0,3.8333333333333335,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,2.1666666666666665,0.3333333333333333,3.5,6.833333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,1.1666666666666667,0.6666666666666666,0.0,1.1666666666666667,0.0,0.0,4.166666666666667,17.833333333333332,0.16666666666666666,0.3333333333333333,1.1666666666666667,0.0,0.0,2.3333333333333335,0.3333333333333333,0.16666666666666666,1.6666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.0,0.16666666666666666,0.3333333333333333,1.0
