response_id,sentiment_score,Ppron,Inhib,Space,Filler,Ipron,Time,Humans,SheHe,Percept,Verbs,Quant,Body,Relativ,Nonflu,AuxVb,Cause,Sexual,Relig,Bio,Tentat,Incl,Leisure,Prep,Health,I,Hear,They,Posemo,Affect,Excl,Discrep,Present,CogMech,Death,Work,We,Ingest,Motion,Negate,Achiev,Swear,Social,Friends,Family,Pronoun,Funct,Feel,Money,Insight,Assent,Sad,Past,See,Future,Adverbs,Numbers,Certain,Anger,Home,Conj,Anx,Negemo,You,Article
31,7.876900191624008,1.9375,0.25,1.5625,0.0,1.25,0.9375,0.0625,0.125,0.3125,3.0,0.875,0.0625,2.875,0.0625,1.5625,0.625,0.0,0.0,0.125,0.3125,1.5,0.1875,3.8125,0.0625,1.4375,0.0625,0.125,1.125,1.1875,0.125,0.5,2.25,3.875,0.0,2.0625,0.125,0.0,0.4375,0.1875,1.875,0.0,1.625,0.125,0.0,3.1875,12.1875,0.0625,0.0625,0.6875,0.0,0.0,0.5,0.125,0.0625,0.9375,0.0625,0.1875,0.0625,0.0,1.1875,0.0,0.0625,0.125,1.3125
32,-0.8357211299995745,5.333333333333333,0.6666666666666666,4.333333333333333,0.0,3.3333333333333335,2.6666666666666665,0.16666666666666666,0.3333333333333333,0.8333333333333334,8.0,2.3333333333333335,0.16666666666666666,8.0,0.16666666666666666,4.166666666666667,1.6666666666666667,0.0,0.0,0.3333333333333333,0.8333333333333334,4.0,0.5,10.5,0.16666666666666666,4.0,0.16666666666666666,0.3333333333333333,3.0,3.1666666666666665,0.3333333333333333,1.5,6.0,10.666666666666666,0.0,5.5,0.3333333333333333,0.0,1.1666666666666667,0.5,5.0,0.0,4.333333333333333,0.3333333333333333,0.0,8.666666666666666,33.0,0.16666666666666666,0.16666666666666666,2.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.16666666666666666,2.5,0.16666666666666666,0.5,0.16666666666666666,0.0,3.1666666666666665,0.0,0.16666666666666666,0.3333333333333333,3.5
33,1.5467557830322085,8.0,1.0,6.5,0.0,5.0,4.0,0.5,0.5,1.25,12.25,3.5,0.25,12.0,0.25,6.5,2.5,0.0,0.0,0.5,1.25,6.25,0.75,16.25,0.25,6.0,0.25,0.5,4.5,4.75,0.5,2.25,9.25,16.25,0.0,8.25,0.5,0.0,1.75,1.0,7.5,0.0,6.75,0.5,0.0,13.0,50.25,0.25,0.25,3.0,0.0,0.0,2.0,0.5,0.25,3.75,0.25,0.75,0.25,0.0,4.75,0.0,0.25,0.5,5.25
34,2.740188128570494,4.0,0.5,3.375,0.0,2.5,2.0,0.25,0.25,0.625,6.25,1.75,0.125,6.25,0.125,3.25,1.375,0.0,0.0,0.25,0.625,3.125,0.375,8.375,0.125,3.0,0.125,0.25,2.375,2.5,0.25,1.125,4.75,8.375,0.0,4.25,0.25,0.0,1.0,0.5,3.875,0.0,3.5,0.25,0.0,6.5,25.5,0.125,0.125,1.625,0.0,0.0,1.0,0.25,0.125,1.875,0.125,0.375,0.125,0.0,2.375,0.0,0.125,0.25,2.75
35,2.0374565294294333,2.0625,0.25,1.8125,0.0,1.3125,1.0,0.125,0.125,0.3125,3.3125,0.9375,0.0625,3.3125,0.0625,1.75,0.75,0.0,0.0,0.125,0.3125,1.6875,0.1875,4.5,0.0625,1.5625,0.0625,0.125,1.1875,1.25,0.125,0.5625,2.5625,4.375,0.0,2.125,0.125,0.0,0.5625,0.25,2.0,0.0,1.75,0.125,0.0,3.375,13.5625,0.0625,0.0625,0.8125,0.0,0.0,0.5,0.125,0.0625,1.0625,0.0625,0.1875,0.0625,0.0,1.25,0.0,0.0625,0.125,1.4375
36,6.638264534662532,3.1818181818181817,0.36363636363636365,2.6363636363636362,0.0,2.0,1.6363636363636365,0.18181818181818182,0.18181818181818182,0.45454545454545453,4.909090909090909,1.3636363636363635,0.09090909090909091,5.0,0.09090909090909091,2.6363636363636362,1.0909090909090908,0.0,0.0,0.18181818181818182,0.45454545454545453,2.5454545454545454,0.2727272727272727,6.636363636363637,0.09090909090909091,2.4545454545454546,0.09090909090909091,0.18181818181818182,1.9090909090909092,2.0,0.2727272727272727,0.8181818181818182,3.727272727272727,6.636363636363637,0.0,3.090909090909091,0.18181818181818182,0.0,0.8181818181818182,0.36363636363636365,2.909090909090909,0.0,2.727272727272727,0.18181818181818182,0.0,5.181818181818182,20.272727272727273,0.09090909090909091,0.18181818181818182,1.1818181818181819,0.0,0.0,0.8181818181818182,0.18181818181818182,0.09090909090909091,1.6363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,1.8181818181818181,0.0,0.09090909090909091,0.18181818181818182,2.1818181818181817
37,0.7321205144792695,35.0,4.0,29.0,0.0,22.0,18.0,2.0,2.0,5.0,54.0,15.0,1.0,55.0,1.0,29.0,12.0,0.0,0.0,2.0,5.0,28.0,3.0,74.0,1.0,27.0,1.0,2.0,21.0,22.0,3.0,9.0,41.0,73.0,0.0,34.0,2.0,0.0,9.0,4.0,32.0,0.0,30.0,2.0,0.0,57.0,224.0,1.0,2.0,13.0,0.0,0.0,9.0,2.0,1.0,18.0,1.0,3.0,1.0,0.0,20.0,0.0,1.0,2.0,24.0
38,0.2642116870832885,2.5,0.2857142857142857,2.0714285714285716,0.0,1.6428571428571428,1.3571428571428572,0.14285714285714285,0.14285714285714285,0.35714285714285715,4.071428571428571,1.2142857142857142,0.07142857142857142,4.0,0.07142857142857142,2.142857142857143,0.8571428571428571,0.0,0.0,0.14285714285714285,0.35714285714285715,2.142857142857143,0.21428571428571427,5.428571428571429,0.07142857142857142,1.9285714285714286,0.07142857142857142,0.14285714285714285,1.5,1.5714285714285714,0.2857142857142857,0.6428571428571429,2.9285714285714284,5.428571428571429,0.0,2.5,0.14285714285714285,0.0,0.6428571428571429,0.2857142857142857,2.357142857142857,0.0,2.2142857142857144,0.14285714285714285,0.0,4.142857142857143,16.714285714285715,0.07142857142857142,0.14285714285714285,0.9285714285714286,0.0,0.0,0.7857142857142857,0.14285714285714285,0.07142857142857142,1.3571428571428572,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,1.5714285714285714,0.0,0.07142857142857142,0.14285714285714285,1.7857142857142858
39,5.412761553295858,1.3,0.13333333333333333,1.0333333333333334,0.0,0.8333333333333334,0.7666666666666667,0.1,0.06666666666666667,0.23333333333333334,2.066666666666667,0.6,0.03333333333333333,2.1666666666666665,0.03333333333333333,1.0333333333333334,0.4,0.0,0.0,0.06666666666666667,0.16666666666666666,1.1333333333333333,0.1,2.6333333333333333,0.03333333333333333,0.9,0.03333333333333333,0.2,0.7333333333333333,0.7666666666666667,0.16666666666666666,0.3,1.4,2.7,0.0,1.2,0.06666666666666667,0.0,0.4,0.13333333333333333,1.1666666666666667,0.0,1.2666666666666666,0.06666666666666667,0.0,2.1333333333333333,8.333333333333334,0.03333333333333333,0.06666666666666667,0.43333333333333335,0.0,0.0,0.5,0.13333333333333333,0.03333333333333333,0.7,0.03333333333333333,0.1,0.03333333333333333,0.0,0.8,0.0,0.03333333333333333,0.06666666666666667,0.8666666666666667
40,1.9444295031720131,19.5,2.0,15.5,0.0,12.5,11.5,1.5,1.0,3.5,31.0,9.0,0.5,33.0,0.5,15.5,6.0,0.0,0.0,1.0,2.5,17.0,2.0,39.5,0.5,13.5,0.5,3.0,11.0,11.5,2.5,4.5,21.0,40.5,0.0,18.5,1.0,0.0,6.5,2.0,18.0,0.0,19.5,1.0,0.0,32.0,125.0,0.5,1.0,6.5,0.0,0.0,7.5,2.0,0.5,10.5,0.5,1.5,0.5,0.0,12.0,0.0,0.5,1.0,13.0
41,2.0804812811000097,3.9,0.4,3.4,0.0,2.5,2.3,0.3,0.2,0.7,6.4,1.9,0.1,6.9,0.1,3.1,1.2,0.0,0.0,0.2,0.5,3.4,0.4,8.2,0.1,2.7,0.1,0.6,2.2,2.3,0.5,0.9,4.3,8.1,0.0,3.7,0.2,0.0,1.3,0.4,3.6,0.0,4.0,0.2,0.0,6.4,25.6,0.1,0.2,1.3,0.0,0.0,1.6,0.4,0.1,2.1,0.1,0.3,0.1,0.0,2.4,0.0,0.1,0.2,2.8
42,11.599815343964252,1.162162162162162,0.10810810810810811,0.9459459459459459,0.0,0.7297297297297297,0.7027027027027027,0.08108108108108109,0.08108108108108109,0.1891891891891892,1.8918918918918919,0.6216216216216216,0.02702702702702703,2.0,0.02702702702702703,0.918918918918919,0.32432432432432434,0.0,0.0,0.08108108108108109,0.13513513513513514,1.054054054054054,0.10810810810810811,2.324324324324324,0.02702702702702703,0.7567567567567568,0.02702702702702703,0.16216216216216217,0.6756756756756757,0.7027027027027027,0.16216216216216217,0.24324324324324326,1.2702702702702702,2.3783783783783785,0.0,1.135135135135135,0.10810810810810811,0.02702702702702703,0.3783783783783784,0.13513513513513514,1.054054054054054,0.0,1.2432432432432432,0.08108108108108109,0.0,1.8918918918918919,7.513513513513513,0.02702702702702703,0.05405405405405406,0.3783783783783784,0.0,0.0,0.4864864864864865,0.10810810810810811,0.02702702702702703,0.5945945945945946,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.0,0.7297297297297297,0.0,0.02702702702702703,0.05405405405405406,0.7837837837837838
